id,tweet,favourites,retweets,followers,is_covid
1349649543441358848,"We’ve published the first results of our SIREN study looking at reinfection rates of #COVID19.

We regularly tested over 20,000 healthcare workers for COVID-19 infection &amp; antibodies to see if people who’ve had the virus before are likely to get it again.
https://t.co/VMFBV7skwF",562,420,512854,True
1246180624634871808,"RT @DrTedros: I had a very good call with my brother @CyrilRamaphosa, 🇿🇦 President, thanking him for his determination to confront #COVID19…",0,280,12269183,True
1247832746816409600,"RT @EU_Justice: #Coronavirus is a time for solidarity. 
A time for Europeans to come together to help and stand up for each other. Especial…",0,23,1822607,True
1268928189918838785,"""The cornerstone of the response in every country must be to find, isolate, test and care for every case, and to trace and quarantine every contact.

That is what we know works. That is every country’s best defense against #COVID19""-@DrTedros",210,118,12269312,True
1336455032837902337,"""We need to save the lives we can now, not the lives we promise to save next year. Keep yourself &amp; everyone else safe &amp; then the #COVID19 vaccines will make a real difference""- @DrMikeRyan

Physical distance ↔️ 
#HandHygiene
#WearAMask 
Open 🪟 
Cover your 🤧 
𝐃𝐨 𝐢𝐭 𝐚𝐥𝐥! https://t.co/mUcK0H0f2d",337,115,12269183,True
1274250636301946882,"EU-funded @Exscalate4CoV has announced that a generic drug used for osteoporosis could be effective in treating mildly symptomatic #coronavirus.

They discovered it using European supercomputing, demonstrating how EU research helps fight the virus.

More: https://t.co/raVMkxGlOb https://t.co/n81S0ZTmit",255,130,1822607,True
1266385037441851393,"""Since the beginning of the #COVID19 pandemic, science has been at the heart of WHO’s efforts to suppress transmission and save lives""-@DrTedros",70,17,12269183,True
1269320716907876356,Planning for hurricane season this year may be different this year. Know how to prepare for hurricane season during the #COVID19 pandemic to keep yourself and your loved ones safe. https://t.co/TIEGXMqJIu https://t.co/4pKMJfpB6G,129,84,1958420,True
1249971451232505857,"We approved Italian guarantee scheme of up to €200 billion to support the economy in the #coronavirus outbreak. 🇮🇹

It will enable public guarantees on new loans and on refinancing of existing loans for all Italian businesses, big and small. More → https://t.co/kcYo0DAmGw https://t.co/4kEonYmSxT",627,343,1822607,True
1249573383043526656,"RT @OPSGuate: Durante #COVID19 puedes ser activo, aquí hay algunas actividades físicas que puede hacer en casa👇🏽

🏃🏽‍♂️Clases de ejercicio…",0,50,12269312,True
1286656306913435650,RT @CDCgov: New forecasts show the US will likely report more #COVID19 deaths in the next 4 weeks than in the previous 4 weeks. This includ…,0,303,1958420,True
1286043389289529344,"RT @HHSGov: It’s understandable that many people may feel distress or anxiety during the #COVID19 pandemic. Dr. Joshua Gordon, Director of…",0,139,5554543,True
1316760345093050369,"#ECDC backstage:

Director Andrea #Ammon talks to @CNN @richardquest on the #COVID19 situation in Europe.

Watch the @questCNN show TONIGHT!
https://t.co/XE3WSy9iDz https://t.co/ExRDpPqK6D",12,5,105552,True
1309070255071940609,RT @WHO: Live Q&amp;A on #COVID19 with @DrMikeRyan and Dr @mvankerkhove. #AskWHO https://t.co/iGBc4gqXE3,0,106,206135,True
1309511987894812672,"If you have #covid symptoms you should get tested and stay as far away as possible from other members of your household. If no-one else in your household has symptoms they do not need a test, but they should isolate with you whilst awaiting your results: https://t.co/4dh2GEcsdj",27,42,512848,True
1351175532881326080,"We all must stay at home to stop the spread of #COVID19.

Not everyone with #coronavirus shows symptoms.

To help stop the spread, keep washing your hands, covering your face and making space.

For more guidance, visit https://t.co/OC0v4UtPfJ. #HandsFaceSpace https://t.co/G3RDgqgbKS",31,34,512848,True
1329019927244763136,"With Europe now engulfed in a second wave of the pandemic, we need to build on our efforts to support one another.

The #EuropeanSemester Autumn Package aims to steer EU economies into calmer waters and provide policy guidance for our collective recovery.

#StrongerTogether",96,38,1822607,True
1250053583803990016,"As of 9am 14 April, 382,650 tests have concluded, with 14,982 tests on 13 April. 

302,599 people have been tested of which 93,873 tested positive. 

As of 5pm on 13 April, of those hospitalised in the UK who tested positive for coronavirus, 12,107 have sadly died. https://t.co/xK3AdMiVZC",1145,761,691748,True
1256983629659541506,"You're not stuck at home, you're safe at home.

#StayHomeSaveLives #coronavirus https://t.co/wFjRMRBx26",350,174,512848,True
1258865231159320576,"RT @opsoms: #COVID19 ¿Qué medidas de prevención se deben tomar en las obras?

Las obras de construcción deben ser tratadas como oficinas

L…",0,230,12269312,True
1325174008430518272,"RT @DHSCgovuk: ""Day to day tasks at home are tough. It can just wipe me out doing basic things.""

Most people recover from #Covid19 without…",0,18,691748,True
1305900496901857282,"""The data we have show that less than 10% of reported #COVID19 cases &amp; less than 0.2% of deaths are in people under the age of 20.

However, more research is needed about the factors that increase the risk of severe COVID-19 disease &amp; death among children &amp; adolescents""-@DrTedros",40,18,12269311,True
1263131635316396033,"""The #COVID19 pandemic has taught and reinforced many lessons: 

Health is not a cost; it’s an investment. 

To live in a secure world, guaranteeing quality #HealthForAll is not just the right choice; it’s the smart choice""-@DrTedros",415,185,12269311,True
1311019348245479424,"RT @vonderleyen: Portugal 🇵🇹 showed the best of itself and the best of Europe during the pandemic. Europe is, was and will be firmly by you…",0,145,1822607,True
1337725874657964032,"RT @WHOAFRO: #COVID19 has reminded us that #HealthForAll can no longer wait. 

@WHOKenya 🇰🇪 has scaled up universal health coverage easing…",0,31,12269311,True
1359496607218204672,"RT @eltonofficial: I am proud to join forces with @themichaelcaine to promote the fantastic @NHSEngland #COVIDVaccine program, demonstratin…",0,1061,512848,True
1291825100740845568,"RT @CDCgov: Masks can help prevent the spread of #COVID19 when they are widely used in public. When you wear a mask, you can help protect t…",0,758,1958446,True
1346505427631136768,"""Caseloads are so high in several countries that hospitals and intensive care units are filling up to dangerous levels""-@DrTedros #COVID19

https://t.co/Xceb4dDuQR",38,12,12269311,True
1248276486445912064,"We are mobilising all the means at our disposal to support EU countries in tackling the current #coronavirus outbreak.

All video updates by President @vonderleyen on EU response to coronavirus in our Twitter moment. Click here ↓
https://t.co/V4rTFkiNK4",163,75,1822607,True
1348953645061189632,"An eighth potential COVID-19 vaccine is in sight.

We have concluded exploratory talks with Valneva to purchase 30 million doses of its vaccine, with the option to acquire 30 million more.

This vaccine would further complement our portfolio.

#SafeVaccines #StrongerTogether",289,137,1822609,True
1284133253021040640,We can all help to stop the spread of #COVID19. Follow the tips 👇 https://t.co/Vq3lfAkf8Q,25,21,206135,True
1328475340977696770,"RT @DHSCgovuk: Since its launch in September, 20 million people in England and Wales have downloaded the @NHSCOVID19app.

If more people us…",0,11,691748,True
1296831642150076416,"""We do not need to choose between lives and livelihoods, or between health and the economy. That’s a false choice. 

On the contrary, the #COVID19 pandemic is a reminder that health and the economy are inseparable""-@DrTedros",136,67,12269312,True
1257344001751109634,"""Today, leaders from 40 countries all over the world came together to support the ACT Accelerator through the #COVID19 Global Response International Pledging Event, hosted by the @EU_Commission""-@DrTedros https://t.co/U7YcYiFAcc",48,23,12269312,True
1306230685460557826,"To stop the spread of #covid remember...

Hands. Face. Space.

Wash your hands regularly, use a face covering when social distancing is not possible and try to keep your distance from those not in your household. https://t.co/t29EtEtxyr",56,80,512848,True
1247962079136550914,RT @CDCMMWR: Large gatherings like a birthday party and a funeral likely helped spread #COVID19 in Chicago. Read more about the investigati…,0,18,1958420,True
1275088478984863746,"""Countries are using a variety of strategies to deal with these disruptions, including triage, telemedicine and redirecting patients to alternative health facilities.

Still, the consequences of these disruptions will be felt for many years to come""-@DrTedros #COVID19",51,22,12269312,True
1256692456655069191,"Protect yourself from #COVID19 while getting gas. Use disinfecting wipes on handles &amp; buttons of gas pump before you touch them. After you get gas &amp; pay, use hand sanitizer with &gt;60% alcohol &amp; wash your hands when you get to your destination. Learn more: https://t.co/9nLjvaNSpI https://t.co/PM6TWkpoi5",85,49,1958446,True
1257340333031120900,"It’s important to avoid close contact with people, stay home, and wash your hands frequently.
Learn more ways to protect yourself and others at https://t.co/iH2iRfg300. #coronavirus #COVID19 https://t.co/rfrMIowPhD",1578,553,5554540,True
1335982053523943426,"""Last week I spoke about the importance of testing, which is vital for knowing where the #COVID19 virus is. 

But it’s also important to know where the virus has been, and how many people might have been infected without showing symptoms or being diagnosed by testing""-@DrTedros",45,13,12269312,True
1305522788418105344,"Extra weight puts extra pressure on your body, making it harder to fight against diseases like cancer, heart disease and now, COVID-19. 

Losing weight can help reduce your risk. 

For help and support, visit: https://t.co/1yT1dP6QgH

#BetterHealth https://t.co/HkxhxyTcjk",15,18,512848,True
1297496524763672576,Here are 7⃣ simple steps you can take to protect your health &amp; the health of other people during #COVID19 https://t.co/75DuAE6R2D,1571,989,12269312,True
1280033742208131073,"Face coverings help stop the spread of coronavirus.

Everyone who can must wear a face covering when using public transport. 

Some people are exempt from this rule, including:
➡️ young children
➡️ people with breathing difficulties
➡️ people living with a disability https://t.co/JTMLqmXxVS",64,64,691748,True
